price_id,candidate_id,space_id,charge_category,use_case,day_type,time_band,amount_jpy,tax_status,unit,basis,valid_from,observed_at,verification_status,source_url,exclusions,note
PRICE-1688,CAND-195,chiba-port-sub,facility,amateur_sports_no_admission,weekend_holiday,13:00-17:00,10610,not_stated,per_4_hours,サブアリーナ専用・一般・土日祝・午後,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・放送設備・入場料徴収・非スポーツ利用,指定管理者公式の現行料金ページを確認。税表記なし。準備撤去利用は減額規定あり
PRICE-1689,CAND-195,chiba-port-sub,facility,amateur_sports_no_admission,weekend_holiday,17:00-21:00,10610,not_stated,per_4_hours,サブアリーナ専用・一般・土日祝・夜間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・放送設備・入場料徴収・非スポーツ利用,指定管理者公式の現行料金ページを確認。税表記なし。準備撤去利用は減額規定あり
PRICE-1690,CAND-195,chiba-port-sub,facility,amateur_sports_no_admission,weekend_holiday,09:00-21:00,30310,not_stated,per_day,サブアリーナ専用・一般・土日祝・全日,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・放送設備・入場料徴収・非スポーツ利用,指定管理者公式の現行料金ページを確認。税表記なし。準備撤去利用は減額規定あり
PRICE-1691,CAND-195,chiba-port-sub,facility,individual_general,all,up_to_2_hours,590,not_stated,per_person,サブアリーナ個人利用・一般・2時間まで,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-sub/,用具・室内シューズ・超過利用,指定管理者公式の現行施設ページを確認。税表記なし
PRICE-1692,CAND-195,chiba-port-sub,facility,individual_general,all,per_extra_hour,295,not_stated,per_person_per_hour,サブアリーナ個人利用・一般・超過1時間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-sub/,基本2時間・用具・室内シューズ,指定管理者公式の現行施設ページを確認。税表記なし
PRICE-1693,CAND-195,chiba-port-sub,facility,individual_students,all,up_to_2_hours,280,not_stated,per_person,サブアリーナ個人利用・中高校生・2時間まで,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-sub/,用具・室内シューズ・超過利用,指定管理者公式の現行施設ページを確認。税表記なし
PRICE-1694,CAND-195,chiba-port-sub,facility,individual_students,all,per_extra_hour,140,not_stated,per_person_per_hour,サブアリーナ個人利用・中高校生・超過1時間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-sub/,基本2時間・用具・室内シューズ,指定管理者公式の現行施設ページを確認。税表記なし
PRICE-1695,CAND-195,chiba-port-sub,facility,youth_education,all,up_to_2_hours,190,not_stated,per_person,サブアリーナ個人利用・小学生以下・2時間まで,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-sub/,用具・室内シューズ・超過利用,指定管理者公式の現行施設ページを確認。税表記なし
PRICE-1696,CAND-195,chiba-port-sub,facility,youth_education,all,per_extra_hour,95,not_stated,per_person_per_hour,サブアリーナ個人利用・小学生以下・超過1時間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-sub/,基本2時間・用具・室内シューズ,指定管理者公式の現行施設ページを確認。税表記なし
PRICE-1697,CAND-195,chiba-port-training-2,facility,amateur_sports_no_admission,all,09:00-13:00,4270,not_stated,per_4_hours,トレーニング室2専用・一般・午前,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,放送設備・マイク・更衣ロッカー,指定管理者公式の現行料金ページを確認。税表記なし
PRICE-1698,CAND-195,chiba-port-training-2,facility,amateur_sports_no_admission,all,13:00-17:00,4980,not_stated,per_4_hours,トレーニング室2専用・一般・午後,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,放送設備・マイク・更衣ロッカー,指定管理者公式の現行料金ページを確認。税表記なし
PRICE-1699,CAND-195,chiba-port-training-2,facility,amateur_sports_no_admission,all,17:00-21:00,4980,not_stated,per_4_hours,トレーニング室2専用・一般・夜間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,放送設備・マイク・更衣ロッカー,指定管理者公式の現行料金ページを確認。税表記なし
PRICE-1700,CAND-195,chiba-port-training-2,facility,amateur_sports_no_admission,all,09:00-21:00,14230,not_stated,per_day,トレーニング室2専用・一般・全日,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,放送設備・マイク・更衣ロッカー,指定管理者公式の現行料金ページを確認。税表記なし
PRICE-1701,CAND-195,chiba-port-training-2,facility,individual_general,all,up_to_2_hours,190,not_stated,per_person,トレーニング室2個人利用・2時間まで,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-training02/,放送設備・マイク・更衣ロッカー・超過利用,指定管理者公式の現行施設ページを確認。税表記なし。利用種目制限あり
PRICE-1702,CAND-195,chiba-port-training-2,facility,individual_general,all,per_extra_hour,95,not_stated,per_person_per_hour,トレーニング室2個人利用・超過1時間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-training02/,基本2時間・放送設備・マイク・更衣ロッカー,指定管理者公式の現行施設ページを確認。税表記なし。利用種目制限あり
PRICE-1703,CAND-195,chiba-port-main,facility,amateur_sports_paid_admission,weekday,09:00-13:00,118800,not_stated,per_4_hours,メイン全面・入場料徴収アマチュアスポーツ等・平日・午前,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。興行を目的としないアマチュアスポーツ・レクリエーション等
PRICE-1704,CAND-195,chiba-port-main,facility,amateur_sports_paid_admission,weekday,13:00-17:00,138600,not_stated,per_4_hours,メイン全面・入場料徴収アマチュアスポーツ等・平日・午後,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。興行を目的としないアマチュアスポーツ・レクリエーション等
PRICE-1705,CAND-195,chiba-port-main,facility,amateur_sports_paid_admission,weekday,17:00-21:00,138600,not_stated,per_4_hours,メイン全面・入場料徴収アマチュアスポーツ等・平日・夜間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。興行を目的としないアマチュアスポーツ・レクリエーション等
PRICE-1706,CAND-195,chiba-port-main,facility,amateur_sports_paid_admission,weekday,09:00-21:00,396000,not_stated,per_day,メイン全面・入場料徴収アマチュアスポーツ等・平日・全日,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。興行を目的としないアマチュアスポーツ・レクリエーション等
PRICE-1707,CAND-195,chiba-port-main,facility,non_sports_no_admission_commercial,weekday,09:00-13:00,237600,not_stated,per_4_hours,メイン全面・見本市/商品展示/営利宣伝・平日・午前,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。入場料等を徴収しない非スポーツ営利・宣伝行事
PRICE-1708,CAND-195,chiba-port-main,facility,non_sports_no_admission_commercial,weekday,13:00-17:00,277200,not_stated,per_4_hours,メイン全面・見本市/商品展示/営利宣伝・平日・午後,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。入場料等を徴収しない非スポーツ営利・宣伝行事
PRICE-1709,CAND-195,chiba-port-main,facility,non_sports_no_admission_commercial,weekday,17:00-21:00,277200,not_stated,per_4_hours,メイン全面・見本市/商品展示/営利宣伝・平日・夜間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。入場料等を徴収しない非スポーツ営利・宣伝行事
PRICE-1710,CAND-195,chiba-port-main,facility,non_sports_no_admission_commercial,weekday,09:00-21:00,792000,not_stated,per_day,メイン全面・見本市/商品展示/営利宣伝・平日・全日,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。入場料等を徴収しない非スポーツ営利・宣伝行事
PRICE-1711,CAND-195,chiba-port-main,facility,non_sports_admission_nonprofit,weekday,09:00-13:00,178200,not_stated,per_4_hours,メイン全面・入場料徴収集会/催事・平日・午前,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。各種集会・催し・類似行事
PRICE-1712,CAND-195,chiba-port-main,facility,non_sports_admission_nonprofit,weekday,13:00-17:00,207900,not_stated,per_4_hours,メイン全面・入場料徴収集会/催事・平日・午後,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。各種集会・催し・類似行事
PRICE-1713,CAND-195,chiba-port-main,facility,non_sports_admission_nonprofit,weekday,17:00-21:00,207900,not_stated,per_4_hours,メイン全面・入場料徴収集会/催事・平日・夜間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。各種集会・催し・類似行事
PRICE-1714,CAND-195,chiba-port-main,facility,non_sports_admission_nonprofit,weekday,09:00-21:00,594000,not_stated,per_day,メイン全面・入場料徴収集会/催事・平日・全日,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。各種集会・催し・類似行事
PRICE-1715,CAND-195,chiba-port-main,facility,non_sports_admission_commercial,weekday,09:00-13:00,475200,not_stated,per_4_hours,メイン全面・プロスポーツ/コンサート等興行・平日・午前,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。入場料徴収の興行目的行事
PRICE-1716,CAND-195,chiba-port-main,facility,non_sports_admission_commercial,weekday,13:00-17:00,554400,not_stated,per_4_hours,メイン全面・プロスポーツ/コンサート等興行・平日・午後,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。入場料徴収の興行目的行事
PRICE-1717,CAND-195,chiba-port-main,facility,non_sports_admission_commercial,weekday,17:00-21:00,554400,not_stated,per_4_hours,メイン全面・プロスポーツ/コンサート等興行・平日・夜間,2026-04-01,2026-08-05,verified,https://chibacity.spo-sin.or.jp/shisetu/arena-top/arena-price/,冷暖房・照明・大型映像・附属設備,指定管理者公式の2026年4月改定現行料金表を確認。税表記なし。入場料徴収の興行目的行事
