detail_id,candidate_id,space_id,space_name,space_type,area_m2,ceiling_height_m,clear_height_min_m,ceiling_height_type,overhead_use_status,capacity_theater,capacity_fixed,floor_load_kg_m2,divisible,stage_type,sports_or_practice_use,streaming_ready,source_url,observed_at,verification_status,note
DETAIL-1647,CAND-494,shimokita-community-lounge,コミュニティラウンジ,event_space,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.mutsu.lg.jp/topics/news/bunkakaikan.html,2026-08-06,verified,"旧科学展示ホールを改修した交流スペース。面積・定員は要確認"
DETAIL-1648,CAND-495,fujisaki-hall,ホール,stage_hall,,,,unknown,unknown,,,,unknown,portable,conditional,unknown,https://www.town.fujisaki.lg.jp/index.cfm/10%2C244%2C44%2C175%2Chtml,2026-08-06,verified,"約600人収容のため検索用定員には未入力"
DETAIL-1649,CAND-495,fujisaki-dressing-rehearsal,楽屋兼リハーサル室,practice_room,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://www.town.fujisaki.lg.jp/index.cfm/10%2C244%2C44%2C175%2Chtml,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1650,CAND-495,fujisaki-fujino,ふじの間,meeting_room,134,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.fujisaki.lg.jp/index.cfm/10%2C244%2C44%2C175%2Chtml,2026-08-06,verified,"134平方メートル"
DETAIL-1651,CAND-495,fujisaki-orin,王林の間,meeting_room,77,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.fujisaki.lg.jp/index.cfm/10%2C244%2C44%2C175%2Chtml,2026-08-06,verified,"77平方メートル"
DETAIL-1652,CAND-495,fujisaki-tsugaru,つがるの間,meeting_room,81,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.fujisaki.lg.jp/index.cfm/10%2C244%2C44%2C175%2Chtml,2026-08-06,verified,"81平方メートル"
DETAIL-1653,CAND-496,kuroiso-main-hall,大ホール,stage_hall,,,,unknown,unknown,1456,1456,,unknown,portable,conditional,unknown,https://www.city.nasushiobara.tochigi.jp/soshikikarasagasu/shogaigakushuka/kominkan_bunka_shogaigakushushisetsu/1/TaiShoDokuroisomilchhall/2553.html,2026-08-06,verified,"車椅子席6席分を含む"
DETAIL-1654,CAND-496,kuroiso-small-hall,小ホール,stage_hall,,,,unknown,unknown,404,404,,unknown,portable,conditional,unknown,https://www.city.nasushiobara.tochigi.jp/soshikikarasagasu/shogaigakushuka/kominkan_bunka_shogaigakushushisetsu/1/TaiShoDokuroisomilchhall/2553.html,2026-08-06,verified,"車椅子席4席分を含む"
DETAIL-1655,CAND-497,moka-main-hall,大ホール,stage_hall,,,,unknown,unknown,1109,1109,,unknown,portable,conditional,unknown,https://www.moka-ichigohall.jp/about/hall_big/,2026-08-06,verified,"1階726席、2階293席、L席45席、R席45席。舞台高さ8mは最低天井高と同一視しない"
DETAIL-1656,CAND-497,moka-small-hall,小ホール,stage_hall,,,,unknown,unknown,300,109,,unknown,portable,conditional,unknown,https://www.moka-ichigohall.jp/faq/,2026-08-06,verified,"固定109席・移動191席"
DETAIL-1657,CAND-497,moka-large-dressing,大楽屋,dressing_room,62.5,,,unknown,unknown,32,,,unknown,none,conditional,unknown,https://www.moka-ichigohall.jp/about/hall_big/,2026-08-06,verified,"62.5平方メートル・定員32人"
DETAIL-1658,CAND-497,moka-small-dressing-1,小楽屋1,dressing_room,37.5,,,unknown,unknown,18,,,unknown,none,conditional,unknown,https://www.moka-ichigohall.jp/about/hall_big/,2026-08-06,verified,"37.5平方メートル・定員18人"
DETAIL-1659,CAND-497,moka-small-dressing-2,小楽屋2,dressing_room,37.5,,,unknown,unknown,18,,,unknown,none,conditional,unknown,https://www.moka-ichigohall.jp/about/hall_big/,2026-08-06,verified,"37.5平方メートル・定員18人"
DETAIL-1660,CAND-497,moka-small-dressing-3,小楽屋3,dressing_room,37.5,,,unknown,unknown,18,,,unknown,none,conditional,unknown,https://www.moka-ichigohall.jp/about/hall_big/,2026-08-06,verified,"37.5平方メートル・定員18人"
DETAIL-1661,CAND-497,moka-rehearsal,リハーサル室,practice_room,52.7,,,unknown,unknown,,,,unknown,none,yes,unknown,https://www.moka-ichigohall.jp/about/hall_big/,2026-08-06,verified,"52.7平方メートル"
DETAIL-1662,CAND-498,ujiie-hall,ホール,flat_hall,,,,unknown,unknown,800,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"ステージ上を含む定員800人。多目的スペースはカーペット床"
DETAIL-1663,CAND-498,ujiie-training-1,第1研修室,meeting_room,,,,unknown,unknown,20,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員20人"
DETAIL-1664,CAND-498,ujiie-training-2,第2研修室,meeting_room,,,,unknown,unknown,30,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員30人"
DETAIL-1665,CAND-498,ujiie-training-3,第3研修室,meeting_room,,,,unknown,unknown,20,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員20人"
DETAIL-1666,CAND-498,ujiie-kitchen,調理実習室,meeting_room,,,,unknown,unknown,48,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員48人"
DETAIL-1667,CAND-498,ujiie-nursery,幼児室,meeting_room,,,,unknown,unknown,30,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員30人"
DETAIL-1668,CAND-498,ujiie-training-4,第4研修室,meeting_room,,,,unknown,unknown,50,,,unknown,yes,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員50人。現在は第5研修室と連結利用のみ"
DETAIL-1669,CAND-498,ujiie-training-5,第5研修室,meeting_room,,,,unknown,unknown,30,,,unknown,yes,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員30人。現在は第4研修室と連結利用のみ"
DETAIL-1670,CAND-498,ujiie-audiovisual,視聴覚室,meeting_room,,,,unknown,unknown,30,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員30人"
DETAIL-1671,CAND-498,ujiie-japanese-1,和室1,meeting_room,,,,unknown,unknown,30,,,unknown,yes,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員30人。現在は和室2と連結利用のみ"
DETAIL-1672,CAND-498,ujiie-japanese-2,和室2,meeting_room,,,,unknown,unknown,30,,,unknown,yes,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員30人。現在は和室1と連結利用のみ"
DETAIL-1673,CAND-498,ujiie-tea,茶室,meeting_room,,,,unknown,unknown,10,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員10人"
DETAIL-1674,CAND-498,ujiie-training-6,第6研修室,meeting_room,,,,unknown,unknown,20,,,unknown,none,conditional,unknown,https://www.city.tochigi-sakura.lg.jp/education/000038/000233/p002468.html,2026-08-06,verified,"定員20人"
DETAIL-1675,CAND-499,ohtawara-east-multipurpose,多目的ホール,flat_hall,192.37,,,unknown,unknown,120,,,unknown,none,conditional,unknown,https://www.city.ohtawara.tochigi.jp/docs/2013082764805/,2026-08-06,verified,"192.37平方メートル・定員120人。ダンス、講演会、展示会場等に利用可"
DETAIL-1676,CAND-500,imizu-main-hall,大ホール,stage_hall,,,,unknown,unknown,1220,1220,,unknown,portable,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/116/116983.pdf,2026-08-06,verified,"1,220席。舞台面積306平方メートルは観測面積・天井高と同一視しない"
DETAIL-1677,CAND-500,imizu-small-hall,小ホール,stage_hall,,,,unknown,unknown,392,392,,unknown,portable,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/116/116983.pdf,2026-08-06,verified,"392席。舞台面積132平方メートルは観測面積・天井高と同一視しない"
DETAIL-1678,CAND-500,imizu-exhibition,展示室,exhibition,311,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/116/116983.pdf,2026-08-06,verified,"311平方メートル"
DETAIL-1679,CAND-500,imizu-practice-1,練習室1,practice_room,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1680,CAND-500,imizu-practice-2,練習室2,practice_room,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1681,CAND-500,imizu-practice-3,練習室3,practice_room,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1682,CAND-500,imizu-meeting-1,第1会議室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1683,CAND-500,imizu-meeting-2,第2会議室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1684,CAND-500,imizu-meeting-3,第3会議室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1685,CAND-500,imizu-training-1,第1研修室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1686,CAND-500,imizu-training-2,第2研修室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1687,CAND-500,imizu-training-3,第3研修室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1688,CAND-500,imizu-training-4,第4研修室（和室）,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"和室。面積・定員は要確認"
DETAIL-1689,CAND-500,imizu-training-5,第5研修室（茶室）,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"茶室。面積・定員は要確認"
DETAIL-1690,CAND-500,imizu-practical,実習室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.imizu.toyama.jp/appupload/EDIT/105/105494.pdf,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1691,CAND-501,oyabe-hall-a,多目的ホールA,flat_hall,,,,unknown,unknown,,,,unknown,yes,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"A・B両面での利用を基本とし最大300人程度。A面は仮設ステージあり"
DETAIL-1692,CAND-501,oyabe-hall-b,多目的ホールB,flat_hall,,,,unknown,unknown,,,,unknown,yes,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"A・B両面での利用を基本とし最大300人程度。B面は壁面鏡あり"
DETAIL-1693,CAND-501,oyabe-meeting-1,会議室1,meeting_room,,,,unknown,unknown,,,,unknown,yes,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"会議室2との両面で30〜60人程度の会合に適する"
DETAIL-1694,CAND-501,oyabe-meeting-2,会議室2,meeting_room,,,,unknown,unknown,,,,unknown,yes,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"会議室1との両面で30〜60人程度の会合に適する"
DETAIL-1695,CAND-501,oyabe-meeting-3,会議室3,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"10人程度の会合に適する。検索用定員には未入力"
DETAIL-1696,CAND-501,oyabe-japanese-1,和室1,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"24畳。平方メートル換算は未実施"
DETAIL-1697,CAND-501,oyabe-japanese-2,和室2,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"15畳。平方メートル換算は未実施"
DETAIL-1698,CAND-501,oyabe-kitchen,調理実習室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"教師用1台・生徒用4台の調理台。面積・定員は要確認"
DETAIL-1699,CAND-501,oyabe-waiting-1,控室1,dressing_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"舞台控室として利用可。10人程度の会合にも適する"
DETAIL-1700,CAND-501,oyabe-waiting-2,控室2,dressing_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"舞台控室として利用可。10人程度の会合にも適する"
DETAIL-1701,CAND-501,oyabe-waiting-3,控室3,dressing_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"講師控室として応接セットあり。面積・定員は要確認"
DETAIL-1702,CAND-501,oyabe-salon,市民サロン,event_space,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"市民の談話スペース"
DETAIL-1703,CAND-501,oyabe-study,学習室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.oyabe.toyama.jp/bunkasports/1003003/1002423/1002425.html,2026-08-06,verified,"読書や自主学習の場"
DETAIL-1704,CAND-502,kamiichi-large-meeting,大会議室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.kamiichi.toyama.jp/page/2074.html,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1705,CAND-502,kamiichi-small-meeting,小会議室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.kamiichi.toyama.jp/page/2074.html,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1706,CAND-502,kamiichi-japanese,和室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.kamiichi.toyama.jp/page/2074.html,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1707,CAND-503,tonami-main-hall,大ホール,stage_hall,,,,unknown,unknown,,,,unknown,portable,conditional,unknown,https://www.city.tonami.lg.jp/info/82634p/,2026-08-06,verified,"市の2026年二十歳の式典の会場。定員は約1,000人との案内のため検索用定員には未入力"
DETAIL-1708,CAND-504,heartopia-main-hall,ハートピアホール,stage_hall,,,,unknown,unknown,750,,,unknown,portable,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"最大750席。親子観覧席あり"
DETAIL-1709,CAND-504,heartopia-small-hall,小ホール,stage_hall,,,,unknown,unknown,208,208,,unknown,portable,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"固定208席"
DETAIL-1710,CAND-504,heartopia-exhibition,展示交流ホール,exhibition,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"面積・定員は要確認"
DETAIL-1711,CAND-504,heartopia-meeting-1,会議室1,meeting_room,,,,unknown,unknown,20,,,unknown,none,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"定員20人"
DETAIL-1712,CAND-504,heartopia-meeting-2,会議室2,meeting_room,,,,unknown,unknown,20,,,unknown,none,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"定員20人"
DETAIL-1713,CAND-504,heartopia-meeting-3,会議室3,meeting_room,,,,unknown,unknown,20,,,unknown,none,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"定員20人"
DETAIL-1714,CAND-504,heartopia-meeting-4,会議室4,meeting_room,,,,unknown,unknown,20,,,unknown,none,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"定員20人"
DETAIL-1715,CAND-504,heartopia-japanese-1,和室1,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"24畳。平方メートル換算は未実施"
DETAIL-1716,CAND-504,heartopia-japanese-2,和室2,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"24畳。平方メートル換算は未実施"
DETAIL-1717,CAND-504,heartopia-yuri,YURI情報室,meeting_room,,,,unknown,unknown,60,,,unknown,none,conditional,unknown,https://www.city.fukui-sakai.lg.jp/bunka/shisetsu/shisetsu-joho/kanko/heartopia-harue.html,2026-08-06,verified,"定員60人"
